"annotation_id","annotator","created_at","id","img","kp-1","lead_time","pitch","updated_at"
8490,"5","2025-01-15T12:35:33.324126Z",20230,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_45.png","[{""x"":0.5617977528089888,""y"":37.35330836454432,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":1.2359550561797752,""y"":47.740324594257174,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":2.247191011235955,""y"":61.92259675405742,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":23.258426966292134,""y"":44.14481897627965,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":60.337078651685395,""y"":19.775280898876403,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":68.98876404494382,""y"":28.564294631710364,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":83.03370786516854,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":84.9438202247191,""y"":32.958801498127336,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":84.71910112359551,""y"":24.369538077403245,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":72.58426966292136,""y"":9.987515605493133,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":82.24719101123596,""y"":16.37952559300874,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":92.24719101123596,""y"":22.971285892634207,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":98.42696629213485,""y"":26.766541822721596,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720},{""x"":68.76404494382022,""y"":35.55555555555556,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720}]",381.962,"[{""x"":0.33707865168539325,""y"":8.389513108614233,""width"":98.87640449438203,""height"":89.08863920099874,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T12:35:33.324160Z"
8491,"5","2025-01-15T12:39:24.621867Z",20231,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_46.png","[{""x"":0.5617977528089888,""y"":37.15355805243445,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":1.2359550561797752,""y"":47.540574282147325,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":2.247191011235955,""y"":61.92259675405742,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":23.258426966292134,""y"":43.94506866416979,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":60.337078651685395,""y"":19.775280898876403,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":69.10112359550563,""y"":28.364544319600498,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":82.92134831460675,""y"":41.947565543071164,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":85.0561797752809,""y"":32.958801498127336,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":68.76404494382024,""y"":35.555555555555564,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":72.69662921348315,""y"":9.787765293383272,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":82.13483146067416,""y"":16.179775280898877,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":92.35955056179776,""y"":22.771535580524343,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":98.65168539325843,""y"":26.766541822721596,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",178.782,"[{""x"":0.33707865168539325,""y"":9.188514357053682,""width"":99.10112359550563,""height"":89.88764044943821,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T12:39:24.621906Z"
8492,"5","2025-01-15T12:42:24.041515Z",20232,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_47.png","[{""x"":0.6741573033707865,""y"":37.55305867665418,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":1.348314606741573,""y"":47.940074906367045,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":2.359550561797753,""y"":62.12234706616729,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":23.48314606741573,""y"":44.14481897627965,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":68.98876404494382,""y"":35.55555555555556,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":60.337078651685395,""y"":19.575530586766543,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":69.10112359550563,""y"":28.364544319600498,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":83.14606741573034,""y"":41.947565543071164,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":85.1685393258427,""y"":32.75905118601748,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":84.9438202247191,""y"":24.369538077403245,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":72.80898876404494,""y"":9.588014981273409,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":82.35955056179776,""y"":16.179775280898877,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":92.47191011235955,""y"":22.971285892634207,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":98.76404494382022,""y"":26.766541822721596,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",164.341,"[{""x"":0.33707865168539325,""y"":7.790262172284644,""width"":98.87640449438203,""height"":91.88514357053684,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T12:42:24.041557Z"
8493,"5","2025-01-15T12:45:32.369474Z",20233,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_48.png","[{""x"":0.6741573033707865,""y"":36.95380774032459,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":1.4606741573033708,""y"":47.740324594257174,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":2.4719101123595504,""y"":61.92259675405742,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":23.48314606741573,""y"":43.745318352059925,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":68.65168539325842,""y"":35.15605493133583,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":60.561797752808985,""y"":19.575530586766543,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":69.32584269662921,""y"":28.564294631710364,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":83.25842696629213,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":85.28089887640449,""y"":32.75905118601748,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":85.0561797752809,""y"":24.169787765293382,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":72.92134831460673,""y"":9.787765293383272,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":82.47191011235955,""y"":16.179775280898877,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":92.69662921348315,""y"":22.771535580524343,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":98.98876404494382,""y"":26.566791510611736,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",177.41,"[{""x"":0.33707865168539325,""y"":9.787765293383272,""width"":99.32584269662921,""height"":89.68789013732834,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T12:45:32.369508Z"
8494,"5","2025-01-15T12:48:18.054956Z",20234,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_49.png","[{""x"":0.7865168539325843,""y"":36.95380774032459,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":1.5730337078651686,""y"":47.54057428214731,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":2.4719101123595504,""y"":61.92259675405742,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":23.48314606741573,""y"":43.745318352059925,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":68.65168539325842,""y"":34.756554307116104,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":60.561797752808985,""y"":19.575530586766543,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":69.32584269662921,""y"":28.364544319600498,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":83.48314606741573,""y"":41.947565543071164,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":85.39325842696628,""y"":32.75905118601748,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":85.1685393258427,""y"":24.169787765293382,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":73.03370786516854,""y"":9.787765293383272,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":82.69662921348313,""y"":16.179775280898877,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":92.92134831460675,""y"":22.571785268414484,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":99.21348314606742,""y"":26.566791510611736,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",150.228,"[{""x"":0.22471910112359553,""y"":8.789013732833958,""width"":99.438202247191,""height"":90.48689138576779,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T12:48:18.054996Z"
8495,"5","2025-01-15T12:50:33.836626Z",20235,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_50.png","[{""x"":0.7865168539325843,""y"":36.95380774032459,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":1.5730337078651686,""y"":47.54057428214731,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":2.584269662921348,""y"":61.92259675405742,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":23.595505617977526,""y"":43.745318352059925,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":69.21348314606742,""y"":35.15605493133583,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":60.78651685393258,""y"":19.37578027465668,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":69.5505617977528,""y"":28.164794007490634,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":83.59550561797752,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":85.61797752808988,""y"":32.75905118601748,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":73.14606741573034,""y"":9.588014981273409,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":82.92134831460675,""y"":16.179775280898877,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":93.03370786516854,""y"":22.771535580524343,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":99.43820224719101,""y"":26.367041198501873,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720},{""x"":85.28089887640449,""y"":24.169787765293382,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720}]",132.076,"[{""x"":0.33707865168539325,""y"":8.98876404494382,""width"":99.5505617977528,""height"":90.48689138576779,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T12:50:33.836662Z"
8496,"5","2025-01-15T12:56:02.057755Z",20236,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_51.png","[{""x"":1.01123595505618,""y"":36.95380774032459,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":1.6853932584269662,""y"":47.740324594257174,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":2.584269662921348,""y"":61.72284644194757,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":23.70786516853933,""y"":43.94506866416979,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":69.32584269662922,""y"":35.355805243445694,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":60.89887640449439,""y"":19.575530586766543,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":69.66292134831461,""y"":28.164794007490634,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":83.93258426966293,""y"":41.947565543071164,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":85.84269662921349,""y"":32.75905118601748,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":85.61797752808988,""y"":24.169787765293382,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":73.37078651685394,""y"":9.588014981273409,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":83.03370786516854,""y"":15.980024968789014,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":93.37078651685393,""y"":22.771535580524343,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":99.6629213483146,""y"":26.566791510611736,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",346.38800000000003,"[{""x"":0.11235955056179776,""y"":9.588014981273409,""width"":99.7752808988764,""height"":89.88764044943821,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T12:56:23.584918Z"
8497,"5","2025-01-15T12:59:24.096212Z",20237,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_52.png","[{""x"":1.1235955056179776,""y"":36.75405742821473,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":1.7977528089887642,""y"":47.54057428214731,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":2.8089887640449436,""y"":61.72284644194757,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":23.820224719101123,""y"":43.745318352059925,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":69.43820224719101,""y"":35.355805243445694,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":61.01123595505618,""y"":19.37578027465668,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":69.88764044943821,""y"":28.564294631710364,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":83.93258426966293,""y"":41.947565543071164,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":86.06741573033709,""y"":32.75905118601748,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":85.84269662921349,""y"":24.169787765293382,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":73.59550561797754,""y"":9.388264669163545,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":83.37078651685394,""y"":15.980024968789014,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":93.59550561797752,""y"":22.571785268414484,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720}]",178.437,"[{""x"":0.22471910112359553,""y"":9.588014981273409,""width"":99.438202247191,""height"":90.28714107365793,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T12:59:24.096249Z"
8498,"5","2025-01-15T13:04:01.332675Z",20238,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_53.png","[{""x"":1.2449698189134808,""y"":37.02213279678068,""width"":0.22635814889336017,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":2.0372233400402417,""y"":47.48490945674044,""width"":0.22635814889336017,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":2.9426559356136823,""y"":61.97183098591549,""width"":0.22635814889336017,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":24.107142857142858,""y"":44.06438631790744,""width"":0.22635814889336017,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":69.83148893360162,""y"":35.412474849094565,""width"":0.22635814889336017,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":61.22987927565392,""y"":19.3158953722334,""width"":0.22635814889336017,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":70.05784708249497,""y"":28.37022132796781,""width"":0.22635814889336017,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":84.31841046277665,""y"":41.85110663983904,""width"":0.22635814889336017,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":86.3556338028169,""y"":32.796780684104625,""width"":0.22635814889336017,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":86.01609657947687,""y"":24.14486921529175,""width"":0.22635814889336017,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":73.79275653923541,""y"":9.6579476861167,""width"":0.22635814889336017,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":83.5261569416499,""y"":15.895372233400401,""width"":0.22635814889336017,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":93.82545271629779,""y"":22.535211267605636,""width"":0.22635814889336017,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720}]",272.929,"[{""x"":0.22635814889336017,""y"":9.054325955734406,""width"":99.25804828973844,""height"":89.93963782696179,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T13:04:01.332710Z"
8499,"5","2025-01-15T13:05:58.224575Z",20239,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/1869_axm8qltwbgtc7_105x68_frame_54.png","[{""x"":1.358148893360161,""y"":36.820925553319924,""width"":0.22635814889336017,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":2.1504024144869214,""y"":47.48490945674044,""width"":0.22635814889336017,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":3.055835010060362,""y"":61.97183098591549,""width"":0.22635814889336017,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":24.220321931589535,""y"":43.66197183098591,""width"":0.22635814889336017,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720},{""x"":69.83148893360162,""y"":35.2112676056338,""width"":0.22635814889336017,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":61.45623742454729,""y"":19.3158953722334,""width"":0.22635814889336017,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":70.17102615694165,""y"":28.169014084507044,""width"":0.22635814889336017,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":84.43158953722335,""y"":41.85110663983904,""width"":0.22635814889336017,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":86.46881287726357,""y"":32.99798792756539,""width"":0.22635814889336017,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":86.3556338028169,""y"":24.14486921529175,""width"":0.22635814889336017,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":74.01911468812877,""y"":9.25553319919517,""width"":0.22635814889336017,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":83.75251509054326,""y"":15.895372233400401,""width"":0.22635814889336017,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":94.05181086519114,""y"":22.535211267605636,""width"":0.22635814889336017,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720}]",113.904,"[{""x"":0.3395372233400403,""y"":8.450704225352112,""width"":99.3712273641851,""height"":91.34808853118712,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T13:05:58.224609Z"
8500,"5","2025-01-15T13:08:00.287243Z",20240,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3179_a3w7v7u7y9j5t_105x68_frame_0.png","[{""x"":42.10261569416499,""y"":17.303822937625757,""width"":0.22635814889336017,""keypointlabels"":[""1""],""original_width"":1280,""original_height"":720},{""x"":22.069919517102612,""y"":24.748490945674043,""width"":0.22635814889336017,""keypointlabels"":[""2""],""original_width"":1280,""original_height"":720},{""x"":0.45271629778672035,""y"":32.3943661971831,""width"":0.22635814889336017,""keypointlabels"":[""3""],""original_width"":1280,""original_height"":720},{""x"":14.03420523138833,""y"":35.8148893360161,""width"":0.22635814889336017,""keypointlabels"":[""9""],""original_width"":1280,""original_height"":720},{""x"":9.733400402414487,""y"":48.692152917505034,""width"":0.22635814889336017,""keypointlabels"":[""11""],""original_width"":1280,""original_height"":720},{""x"":61.68259557344064,""y"":32.59557344064387,""width"":0.22635814889336017,""keypointlabels"":[""12""],""original_width"":1280,""original_height"":720},{""x"":41.87625754527163,""y"":44.26559356136821,""width"":0.22635814889336017,""keypointlabels"":[""13""],""original_width"":1280,""original_height"":720},{""x"":8.941146881287725,""y"":64.38631790744466,""width"":0.22635814889336017,""keypointlabels"":[""14""],""original_width"":1280,""original_height"":720},{""x"":39.15995975855131,""y"":55.33199195171026,""width"":0.22635814889336017,""keypointlabels"":[""16""],""original_width"":1280,""original_height"":720}]",118.104,"[{""x"":0.11317907444668009,""y"":15.895372233400401,""width"":99.71076458752516,""height"":83.70221327967806,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T13:08:00.287289Z"
8501,"5","2025-01-15T13:09:47.688084Z",20241,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3179_a3w7v7u7y9j5t_105x68_frame_1.png","[{""x"":41.98943661971831,""y"":17.102615694164992,""width"":0.22635814889336017,""keypointlabels"":[""1""],""original_width"":1280,""original_height"":720},{""x"":21.956740442655935,""y"":24.949698189134807,""width"":0.22635814889336017,""keypointlabels"":[""2""],""original_width"":1280,""original_height"":720},{""x"":0.45271629778672035,""y"":32.59557344064387,""width"":0.22635814889336017,""keypointlabels"":[""3""],""original_width"":1280,""original_height"":720},{""x"":14.03420523138833,""y"":36.016096579476866,""width"":0.22635814889336017,""keypointlabels"":[""9""],""original_width"":1280,""original_height"":720},{""x"":9.733400402414487,""y"":48.692152917505034,""width"":0.22635814889336017,""keypointlabels"":[""11""],""original_width"":1280,""original_height"":720},{""x"":61.68259557344064,""y"":32.3943661971831,""width"":0.22635814889336017,""keypointlabels"":[""12""],""original_width"":1280,""original_height"":720},{""x"":41.87625754527163,""y"":44.46680080482898,""width"":0.22635814889336017,""keypointlabels"":[""13""],""original_width"":1280,""original_height"":720},{""x"":8.941146881287725,""y"":64.38631790744466,""width"":0.22635814889336017,""keypointlabels"":[""14""],""original_width"":1280,""original_height"":720},{""x"":39.95221327967807,""y"":55.13078470824949,""width"":0.22635814889336017,""keypointlabels"":[""16""],""original_width"":1280,""original_height"":720}]",103.123,"[{""x"":0,""y"":16.700201207243463,""width"":99.71076458752515,""height"":83.25955795810016,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-15T13:09:47.688118Z"
